ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending,Total_Purchases,Average_Order_Value,Family_Size,Is_Parent,Campaign_Acceptance,Customer_Tenure_Days,Customer_Lifetime_Value,Days_Since_Last_Purchase,Purchase_Frequency,Age_Group,Customer_Year,Customer_Month,Customer_YearMonth,Cluster,Segment_Label,Previous_Campaign_Acceptance,Predicted_Response,Response_Probability,Top_Recommended_Category,Recommendation_Score,Personalized_AOV_Uplift_Proxy
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,44,299,11,27.181818181818183,2,1,1,690,299,36,0.015918958031837915,41-50,2012,8,2012-08,0,Budget Browsers,0,1,0.8128559623261468,No strong recommendation,0.0,0.0
9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,64,320,12,26.666666666666668,3,1,1,31,320,88,0.375,61-70,2014,5,2014-05,2,Family-Oriented Regular Customers,1,0,0.015430646315849473,Meat Products,12.350000000000001,0.6175000000000002
5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,49,441,13,33.92307692307692,3,1,0,585,441,2,0.02218430034129693,41-50,2012,11,2012-11,0,Budget Browsers,0,1,0.6872679042596415,Wines,15.0,0.75
873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,77,1178,17,69.29411764705883,4,1,2,636,1178,3,0.026687598116169546,70+,2012,10,2012-10,2,Family-Oriented Regular Customers,1,1,0.9260103570605972,Meat Products,43.5,2.1750000000000003
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,36,85,5,17.0,2,0,0,498,85,15,0.01002004008016032,30-40,2013,2,2013-02,0,Budget Browsers,0,1,0.517952183087873,Meat Products,6.4,0.32000000000000006
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,44,24,3,8.0,2,1,0,466,24,58,0.006423982869379015,41-50,2013,3,2013-03,0,Budget Browsers,0,0,0.17905977886275062,Wines,9.25,0.4625
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,51,112,6,18.666666666666668,2,1,0,494,112,11,0.012121212121212121,51-60,2013,2,2013-02,0,Budget Browsers,0,1,0.7294439671063038,Wines,10.649999999999999,0.5325
10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,67,30,4,7.5,3,1,0,504,30,27,0.007920792079207921,61-70,2013,2,2013-02,0,Budget Browsers,0,0,0.35323953678729,Meat Products,4.699999999999999,0.235
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,43,410,14,29.285714285714285,2,0,0,374,410,32,0.037333333333333336,41-50,2013,6,2013-06,0,Budget Browsers,0,0,0.3464737791495493,Meat Products,39.30000000000001,1.9650000000000007
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,50,800,21,38.095238095238095,3,1,1,302,800,12,0.06930693069306931,41-50,2013,8,2013-08,2,Family-Oriented Regular Customers,1,0,0.40923708208377696,Wines,266.25,13.3125
1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,64,1313,19,69.10526315789474,1,0,1,422,1313,88,0.04491725768321513,61-70,2013,5,2013-05,1,High-Value Loyalists,0,0,0.31863801342790155,Meat Products,67.05000000000001,3.352500000000001
10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,70,1483,22,67.4090909090909,2,0,0,456,1483,91,0.04814004376367615,61-70,2013,3,2013-03,1,High-Value Loyalists,0,0,0.17821137615598087,Meat Products,96.29999999999995,4.814999999999998
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,33,1258,16,78.625,1,0,1,251,1258,12,0.06349206349206349,30-40,2013,10,2013-10,1,High-Value Loyalists,0,1,0.6073135605040468,Fruits,24.45,1.2225000000000001
8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,39,28,3,9.333333333333334,3,1,0,598,28,21,0.005008347245409015,30-40,2012,11,2012-11,0,Budget Browsers,0,1,0.6193373018632601,Wines,3.4000000000000004,0.17000000000000004
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,61,227,10,22.7,3,1,0,153,227,23,0.06493506493506493,61-70,2014,1,2014-01,2,Family-Oriented Regular Customers,0,0,0.043689653084901886,Gold Products,0.25,0.0125
2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,44,1555,19,81.84210526315789,2,0,2,597,1555,10,0.03177257525083612,41-50,2012,11,2012-11,1,High-Value Loyalists,1,1,0.9583012830941128,Wines,97.35000000000002,4.8675000000000015
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,64,861,21,41.0,2,1,0,469,861,35,0.04468085106382979,61-70,2013,3,2013-03,2,Family-Oriented Regular Customers,0,0,0.29276906456837615,Meat Products,93.94999999999999,4.6975
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,48,103,6,17.166666666666668,3,1,1,433,103,69,0.013824884792626729,41-50,2013,4,2013-04,0,Budget Browsers,1,0,0.403246049980557,Wines,9.2,0.45999999999999996
7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,80,634,18,35.22222222222222,1,0,0,62,634,68,0.2857142857142857,70+,2014,4,2014-04,2,Family-Oriented Regular Customers,0,0,0.038927878074160246,Meat Products,137.2,6.859999999999999
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,63,1918,18,106.55555555555556,1,0,0,182,1918,85,0.09836065573770492,61-70,2013,12,2013-12,1,High-Value Loyalists,0,0,0.11246213473035671,Gold Products,16.049999999999997,0.8024999999999999
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,55,131,7,18.714285714285715,3,1,0,268,131,34,0.026022304832713755,51-60,2013,10,2013-10,0,Budget Browsers,0,0,0.33506709033909665,No strong recommendation,0.0,0.0
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,58,586,16,36.625,4,1,0,641,586,55,0.024922118380062305,51-60,2012,9,2012-09,2,Family-Oriented Regular Customers,0,0,0.1808237318317879,Gold Products,34.5,1.725
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,34,62,5,12.4,3,1,1,218,62,10,0.0228310502283105,30-40,2013,11,2013-11,0,Budget Browsers,1,0,0.33560498965544383,Wines,10.05,0.5025000000000001
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,52,447,14,31.928571428571427,3,1,0,395,447,30,0.03535353535353535,51-60,2013,5,2013-05,0,Budget Browsers,0,0,0.4949325416421288,No strong recommendation,0.0,0.0
6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,76,939,26,36.11538461538461,2,0,0,698,939,36,0.03719599427753934,70+,2012,7,2012-07,2,Family-Oriented Regular Customers,0,0,0.2657465546013489,Meat Products,60.89999999999998,3.044999999999999
10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,49,797,11,72.45454545454545,2,1,1,339,797,14,0.03235294117647059,41-50,2013,7,2013-07,2,Family-Oriented Regular Customers,1,1,0.7505610470867489,Meat Products,12.849999999999994,0.6424999999999997
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,68,1143,15,76.2,2,1,1,663,1143,79,0.022590361445783132,61-70,2012,9,2012-09,2,Family-Oriented Regular Customers,0,0,0.2194921807714884,Meat Products,86.64999999999998,4.332499999999999
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,50,415,14,29.642857142857142,2,1,0,234,415,52,0.059574468085106386,41-50,2013,11,2013-11,0,Budget Browsers,0,0,0.1472592046124677,Sweet Products,2.0,0.1
3231,1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,53,30,4,7.5,3,1,0,216,30,97,0.018433179723502304,51-60,2013,11,2013-11,0,Budget Browsers,0,0,0.02169412810277997,Wines,5.25,0.2625
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,58,187,9,20.77777777777778,2,1,0,185,187,24,0.04838709677419355,51-60,2013,12,2013-12,0,Budget Browsers,0,0,0.3364025465148456,Meat Products,0.8500000000000014,0.04250000000000007
10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,68,251,10,25.1,3,1,0,47,251,0,0.20833333333333334,61-70,2014,5,2014-05,2,Family-Oriented Regular Customers,0,0,0.042909798261604015,No strong recommendation,0.0,0.0
5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,51,237,10,23.7,2,1,0,61,237,96,0.16129032258064516,51-60,2014,4,2014-04,0,Budget Browsers,0,0,0.014106124172893178,No strong recommendation,0.0,0.0
9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,66,91,6,15.166666666666666,4,1,0,186,91,89,0.03208556149732621,61-70,2013,12,2013-12,0,Budget Browsers,0,0,0.010299353627097088,Gold Products,0.55,0.027500000000000004
10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,61,35,4,8.75,4,1,0,419,35,94,0.009523809523809525,61-70,2013,5,2013-05,0,Budget Browsers,0,0,0.16015658830932847,Meat Products,1.0499999999999998,0.05249999999999999
5675,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,66,493,16,30.8125,2,1,1,633,493,98,0.025236593059936908,61-70,2012,10,2012-10,2,Family-Oriented Regular Customers,1,1,0.5631086594226938,Meat Products,12.850000000000001,0.6425000000000001
4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,57,971,23,42.21739130434783,3,1,0,483,971,72,0.047520661157024795,51-60,2013,3,2013-03,2,Family-Oriented Regular Customers,0,0,0.13189117788792157,Wines,169.0,8.450000000000001
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,66,371,13,28.53846153846154,2,1,0,574,371,1,0.022608695652173914,61-70,2012,12,2012-12,0,Budget Browsers,0,1,0.8678044702723502,Fish Products,2.75,0.1375
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,51,396,14,28.285714285714285,4,1,0,181,396,26,0.07692307692307693,51-60,2013,12,2013-12,2,Family-Oriented Regular Customers,0,0,0.1203085168013295,Wines,17.399999999999977,0.8699999999999989
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,41,68,5,13.6,3,1,2,313,68,5,0.01592356687898089,41-50,2013,8,2013-08,0,Budget Browsers,1,1,0.7259420526773271,Wines,16.0,0.8
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,55,322,12,26.833333333333332,3,1,1,369,322,22,0.032432432432432434,51-60,2013,6,2013-06,0,Budget Browsers,1,1,0.6424353646902405,Meat Products,26.700000000000003,1.3350000000000002
10475,1970,Master,Together,51381.5,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,56,317,12,26.416666666666668,3,1,0,454,317,39,0.026373626373626374,51-60,2013,4,2013-04,0,Budget Browsers,0,0,0.20670556011753008,No strong recommendation,0.0,0.0
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,71,222,9,24.666666666666668,2,1,0,55,222,56,0.16071428571428573,70+,2014,5,2014-05,0,Budget Browsers,0,0,0.08500975323885174,No strong recommendation,0.0,0.0
7514,1956,2n Cycle,Together,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,70,177,8,22.125,4,1,0,361,177,74,0.022099447513812154,61-70,2013,7,2013-07,0,Budget Browsers,0,0,0.036728429254501274,No strong recommendation,0.0,0.0
2902,1958,Graduation,Together,51381.5,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,68,45,4,11.25,4,1,0,664,45,87,0.006015037593984963,61-70,2012,9,2012-09,0,Budget Browsers,0,0,0.1101763026069255,No strong recommendation,0.0,0.0
4345,1964,2n Cycle,Single,51381.5,1,1,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,62,21,3,7.0,3,1,0,168,21,49,0.01775147928994083,61-70,2014,1,2014-01,0,Budget Browsers,0,0,0.11960526755149002,Wines,3.5999999999999996,0.18
793,1973,Graduation,Married,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,53,45,5,9.0,3,1,0,631,45,24,0.007911392405063292,51-60,2012,10,2012-10,0,Budget Browsers,0,1,0.6968908360626359,Sweet Products,0.4,0.020000000000000004
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,78,1899,20,94.95,2,0,2,165,1899,9,0.12048192771084337,70+,2014,1,2014-01,1,High-Value Loyalists,2,1,0.8996500090305353,Fish Products,21.049999999999997,1.0525
3769,1972,PhD,Together,51381.5,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,54,42,4,10.5,3,1,0,119,42,17,0.03333333333333333,51-60,2014,3,2014-03,0,Budget Browsers,0,0,0.24154836322464115,Sweet Products,0.1,0.005000000000000001
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,50,22,4,5.5,4,1,0,313,22,10,0.012738853503184714,41-50,2013,8,2013-08,0,Budget Browsers,0,0,0.2680320294987384,Fish Products,0.85,0.0425
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,46,41,4,10.25,4,1,0,560,41,35,0.0071301247771836,41-50,2012,12,2012-12,0,Budget Browsers,0,0,0.41495721050569717,Sweet Products,0.25,0.0125
2963,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,47,1440,20,72.0,2,0,0,58,1440,56,0.3389830508474576,41-50,2014,5,2014-05,1,High-Value Loyalists,0,0,0.05141532517337058,Meat Products,116.75,5.8375
8216,1972,Master,Married,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,54,325,11,29.545454545454547,4,1,0,261,325,7,0.04198473282442748,51-60,2013,10,2013-10,0,Budget Browsers,0,0,0.2694566126205676,Fruits,4.4,0.22000000000000003
8140,1973,Graduation,Together,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,53,95,7,13.571428571428571,3,1,0,269,95,51,0.025925925925925925,51-60,2013,10,2013-10,0,Budget Browsers,0,0,0.05682161322748712,Wines,21.25,1.0625
10146,1972,PhD,Together,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,54,42,4,10.5,3,1,0,119,42,17,0.03333333333333333,51-60,2014,3,2014-03,0,Budget Browsers,0,0,0.25355572361312523,Sweet Products,0.1,0.005000000000000001
5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,51,72,4,18.0,3,1,0,597,72,30,0.006688963210702341,51-60,2012,11,2012-11,0,Budget Browsers,0,1,0.5593665269415452,Wines,16.0,0.8
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,54,20,5,4.0,3,1,0,45,20,21,0.10869565217391304,51-60,2014,5,2014-05,0,Budget Browsers,0,0,0.15817125014272473,Gold Products,0.7,0.034999999999999996
4405,1956,Master,Married,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,70,789,21,37.57142857142857,4,1,0,334,789,2,0.0626865671641791,61-70,2013,7,2013-07,2,Family-Oriented Regular Customers,0,0,0.24093873554641682,Wines,39.14999999999998,1.957499999999999
8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,52,15,3,5.0,3,1,0,38,15,85,0.07692307692307693,51-60,2014,5,2014-05,0,Budget Browsers,0,0,0.0240242996900078,Meat Products,0.5,0.025
2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,54,59,6,9.833333333333334,2,1,0,142,59,65,0.04195804195804196,51-60,2014,2,2014-02,0,Budget Browsers,0,0,0.07442094624833778,No strong recommendation,0.0,0.0
3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,58,908,21,43.23809523809524,2,1,0,434,908,64,0.04827586206896552,51-60,2013,4,2013-04,2,Family-Oriented Regular Customers,0,0,0.1609835978158743,Wines,82.35000000000002,4.1175000000000015
10490,1969,PhD,Married,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,57,417,12,34.75,4,1,0,566,417,11,0.021164021164021163,51-60,2012,12,2012-12,0,Budget Browsers,0,1,0.7873966983103785,Wines,105.30000000000001,5.265000000000001
4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,65,289,11,26.272727272727273,4,1,0,673,289,92,0.016320474777448073,61-70,2012,8,2012-08,2,Family-Oriented Regular Customers,0,0,0.06940238492315061,No strong recommendation,0.0,0.0
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,54,769,20,38.45,3,1,0,92,769,54,0.21505376344086022,51-60,2014,3,2014-03,2,Family-Oriented Regular Customers,0,0,0.014405928236941014,Meat Products,32.7,1.6350000000000002
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,73,188,8,23.5,3,1,0,69,188,4,0.11428571428571428,70+,2014,4,2014-04,0,Budget Browsers,0,0,0.1712142395907061,Fruits,1.0,0.05
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,69,354,11,32.18181818181818,2,1,1,685,354,53,0.016034985422740525,61-70,2012,8,2012-08,0,Budget Browsers,0,1,0.6832157868774317,Meat Products,15.5,0.775
6613,1970,Master,Married,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,56,727,20,36.35,3,1,0,625,727,39,0.03194888178913738,51-60,2012,10,2012-10,2,Family-Oriented Regular Customers,0,0,0.3932914982650247,Wines,142.54999999999995,7.127499999999998
10827,1967,PhD,Married,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,59,146,7,20.857142857142858,4,1,0,691,146,49,0.010115606936416185,51-60,2012,8,2012-08,0,Budget Browsers,0,1,0.7334464810124117,Sweet Products,0.5,0.025
5491,1951,Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,75,319,12,26.583333333333332,3,1,0,444,319,70,0.02696629213483146,70+,2013,4,2013-04,2,Family-Oriented Regular Customers,0,0,0.0633946049920009,Sweet Products,2.65,0.1325
8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,73,794,20,39.7,3,1,0,194,794,40,0.10256410256410256,70+,2013,12,2013-12,2,Family-Oriented Regular Customers,0,0,0.03884810893266207,Meat Products,80.14999999999998,4.007499999999999
8783,1950,Graduation,Married,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,76,454,15,30.266666666666666,3,1,0,659,454,40,0.022727272727272728,70+,2012,9,2012-09,2,Family-Oriented Regular Customers,0,0,0.20377351691096093,No strong recommendation,0.0,0.0
10010,1953,PhD,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,73,152,7,21.714285714285715,3,1,1,661,152,43,0.010574018126888218,70+,2012,9,2012-09,0,Budget Browsers,0,1,0.8747165706108021,Meat Products,6.050000000000001,0.30250000000000005
618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,49,797,21,37.95238095238095,3,1,0,639,797,17,0.0328125,41-50,2012,9,2012-09,2,Family-Oriented Regular Customers,0,1,0.5684439652008767,Wines,163.89999999999998,8.194999999999999
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,54,1690,14,120.71428571428571,3,1,4,405,1690,40,0.034482758620689655,51-60,2013,5,2013-05,1,High-Value Loyalists,3,1,0.9899255002752229,Meat Products,24.55000000000001,1.2275000000000007
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,57,20,3,6.666666666666667,4,1,0,131,20,84,0.022727272727272728,51-60,2014,2,2014-02,0,Budget Browsers,0,0,0.023051228366872685,Wines,4.300000000000001,0.21500000000000005
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,82,1428,20,71.4,2,0,2,158,1428,25,0.12578616352201258,70+,2014,1,2014-01,1,High-Value Loyalists,1,0,0.4850604987693138,Gold Products,20.75,1.0375
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,36,209,8,26.125,2,1,0,501,209,62,0.01593625498007968,30-40,2013,2,2013-02,0,Budget Browsers,0,0,0.43975137472835113,Fish Products,7.199999999999999,0.36
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,47,545,15,36.333333333333336,2,1,0,384,545,83,0.03896103896103896,41-50,2013,6,2013-06,2,Family-Oriented Regular Customers,0,0,0.04691576328504946,Gold Products,51.80000000000001,2.5900000000000007
524,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,60,96,5,19.2,2,0,0,529,96,47,0.009433962264150943,51-60,2013,1,2013-01,0,Budget Browsers,0,0,0.10813653161749105,Meat Products,15.3,0.7650000000000001
10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,78,222,9,24.666666666666668,2,0,0,126,222,45,0.07086614173228346,70+,2014,2,2014-02,2,Family-Oriented Regular Customers,0,0,0.01319367337690847,No strong recommendation,0.0,0.0
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,54,61,5,12.2,5,1,0,105,61,34,0.04716981132075472,51-60,2014,3,2014-03,0,Budget Browsers,0,0,0.0703603851868478,No strong recommendation,0.0,0.0
4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,53,44,6,7.333333333333333,4,1,0,152,44,3,0.0392156862745098,51-60,2014,1,2014-01,0,Budget Browsers,0,0,0.21909782016285145,Fish Products,1.3,0.065
5824,1972,PhD,Together,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,54,8,3,2.6666666666666665,5,1,0,79,8,1,0.0375,51-60,2014,4,2014-04,0,Budget Browsers,0,0,0.29203539788815186,Wines,3.8499999999999996,0.1925
7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,54,817,22,37.13636363636363,1,0,0,259,817,18,0.08461538461538462,51-60,2013,10,2013-10,1,High-Value Loyalists,0,0,0.37484657276870675,Meat Products,125.94999999999999,6.297499999999999
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,60,1371,19,72.15789473684211,2,1,1,595,1371,45,0.031879194630872486,51-60,2012,11,2012-11,2,Family-Oriented Regular Customers,1,1,0.8447887547311599,Wines,23.850000000000023,1.1925000000000012
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,57,42,4,10.5,3,1,0,133,42,81,0.029850746268656716,51-60,2014,2,2014-02,0,Budget Browsers,0,0,0.0376735145258679,Sweet Products,0.05,0.0025000000000000005
